sampleID,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Final_Label
TCGA-AN-A04A-01,-1.0738822,-0.57792425,0.76251584,-0.25688046,0.9912183,0.20717978,0.59131384,0.47244936,-1.3432003,-1.5580779,LumA
TCGA-E2-A14O-01,-0.037627317,1.0172977,0.5975096,-0.77993643,1.1947464,1.3445815,-1.881319,-2.5070207,1.2308471,-0.8993652,LumB
TCGA-A7-A0D9-01,-1.7439667,-1.2852019,0.7021327,1.4350444,0.81431484,-0.21291298,0.4595807,0.7975939,-1.7784168,-1.2518218,LumA
TCGA-AO-A0JJ-01,0.94944274,-0.12191418,0.25648952,-0.30804768,-2.795733,0.22148569,1.098503,0.20645323,0.94157994,-2.1768544,LumA
TCGA-E9-A1RE-01,-0.55114985,-1.264116,-0.35218897,2.70383,0.13547261,-1.4554318,-0.5578592,-2.2344704,0.8514111,-2.3056874,LumB
TCGA-AN-A046-01,-0.15978551,0.5947703,-0.72906584,-0.5942449,-1.1816854,0.3179012,-2.1152291,-1.5399169,0.8901106,-0.33853158,LumA
TCGA-AO-A0JF-01,-0.088647164,0.19915368,-1.0271353,-0.6986448,-2.8705068,0.19302717,-1.0551888,-0.34316888,-0.9584701,-0.6953892,LumA
TCGA-A2-A0T0-01,0.2736583,1.6905048,-0.91008127,0.010454826,2.3924906,1.9380933,-1.2225611,1.7069327,-0.4343726,2.3626049,Basal
TCGA-A8-A07P-01,-0.7596287,-0.82283473,-0.189547,0.38125366,0.5108925,-0.82948065,-0.88637197,-1.1603116,0.29439318,-1.9431635,LumA
TCGA-A7-A3J0-01,0.2587963,-2.205994,2.4189086,-1.4807776,0.50422204,-3.8535824,3.6719732,-0.12782064,2.265459,0.9923861,LumA
TCGA-C8-A26Y-01,-2.3053417,0.352318,0.1555426,1.4838712,1.8108276,1.4435827,-1.333541,2.722412,-1.2950273,-0.5657584,Her2
TCGA-A7-A26F-01,-1.0341731,1.466536,-0.7483138,0.7337477,-0.3442468,1.042452,-2.8317115,2.735564,-0.8386265,0.5790457,Basal
TCGA-BH-A1EV-01,-2.3873694,0.30088985,-0.172499,-0.52666724,1.4230309,0.57327783,-2.1940484,0.22507662,-1.842307,-1.0453873,Her2
TCGA-AO-A03V-01,-0.3050043,-0.5710103,0.89966166,0.94063056,-0.27831995,0.30603507,1.1934664,-0.15814239,-0.7425351,-1.5047915,LumA
TCGA-AO-A125-01,1.6974202,1.2104131,0.8938992,-2.872049,3.4572148,1.309711,-0.5401657,-6.058206,-0.7724838,2.4078186,LumA
TCGA-E2-A15E-01,-0.2497684,-0.26783115,0.83645284,-0.863567,-1.2909726,0.034383796,2.217747,0.6426376,-2.706866,-0.5318119,LumA
TCGA-E2-A15D-01,-0.101312526,-0.25600564,-0.6264841,-0.017059885,-1.7318783,-0.4537277,-0.5090404,-0.57450694,-0.5430689,-0.65013266,LumA
TCGA-A7-A13F-01,-0.39536366,-0.87038577,0.9014852,-0.5534087,1.3852817,0.26833564,0.28417134,-1.405113,-0.5805696,-1.7429602,LumB
TCGA-D8-A1J9-01,-2.412975,0.6913508,-0.46454424,0.10820079,0.41517597,0.7247896,-2.3000572,0.9143425,-1.5410584,-1.5124384,LumB
TCGA-AO-A0J9-01,1.5007856,1.5774506,0.7402542,0.025657399,-2.0518858,2.062383,0.056604363,-1.3249879,0.31711146,-0.6648073,LumA
TCGA-C8-A12M-01,1.6367887,-1.3854532,-0.36895624,3.3513958,2.421692,-0.88228977,-0.02929312,-3.0633297,3.7379184,-2.726274,LumB
TCGA-C8-A26V-01,-1.2158614,-0.12203162,0.030961003,-1.9014645,1.0883783,-0.35280764,-1.2854813,0.10000645,-0.7103852,-2.2043574,LumB
TCGA-BH-A1FM-01,-1.6708755,-1.1199552,-0.026542537,0.11635864,2.4511445,-0.21988744,-1.5542909,-1.8392234,-1.4892035,0.21420622,LumB
TCGA-D8-A1XK-01,1.6523476,0.47263902,-0.72880155,0.63192725,1.5057145,-0.17223719,-0.4440636,2.8654122,1.207151,1.6338084,Basal
TCGA-BH-A0HF-01,-1.0018362,0.0381736,0.41105118,-0.094548024,-0.097333096,1.1819319,0.4223188,1.6666092,-1.4042847,-1.457295,LumA
TCGA-E2-A15S-01,-0.1758818,-1.9236383,0.91570646,2.6345603,1.9520736,-0.9146769,2.1797194,-1.2537539,-0.8435371,-0.6790193,LumB
TCGA-A8-A09T-01,-1.1214044,-0.49270898,-0.13627556,-2.5860534,2.213182,-0.6102325,-1.7044517,-2.3620064,-2.0303802,-0.8382133,LumA
TCGA-D8-A1X9-01,-1.8073632,-1.4048431,-0.76101625,0.99220896,0.5630588,-1.6542449,-1.2763952,-0.8698669,-0.4183336,-2.2893615,LumA
TCGA-A8-A09C-01,-0.35244557,-0.7853648,-0.082512476,-0.4282445,-0.11160703,-0.35602874,-0.7124036,-1.4344877,-0.7171893,-0.29342344,LumB
TCGA-D8-A1XG-01,-1.6096525,-1.9623806,2.6885922,-3.8727458,1.320346,-2.9159982,2.8203394,-1.8540025,-3.9027002,1.8936322,LumA
TCGA-GM-A2DK-01,0.88382107,0.11095914,1.9347256,1.5074116,-0.8068315,1.7344185,1.8121917,-1.2715979,-0.2803467,-1.4521185,LumA
TCGA-BH-A1FC-01,3.0981722,0.63639235,-1.1331728,1.4068539,1.7755761,-0.3295462,-0.8096386,2.4750717,2.6749125,1.2401785,Basal
TCGA-A7-A0DC-01,0.015783057,-1.4657869,-0.29230902,0.7749269,0.42822832,-2.301013,0.9198744,-3.757723,-1.3576297,0.21157077,LumA
TCGA-AC-A23C-01,-1.0733297,-0.82389045,-0.31837204,0.24099341,-0.9816602,-0.4848136,-0.30844575,0.9268206,-0.5320512,-1.438523,LumA
TCGA-D8-A1XM-01,-0.9861088,-1.4466258,-0.84241825,0.29570174,-1.6639243,-1.4646685,-0.23520727,0.50321853,-0.6790323,-1.3644587,LumA
TCGA-BH-A1EU-01,0.49424365,-1.1806903,-1.3248051,0.112056494,-3.709561,-1.2181588,-0.1689482,0.50081986,-0.04460176,-1.3134987,LumA
TCGA-A2-A0YG-01,-1.6562581,0.119709015,0.15588379,0.65356547,1.0878316,0.3588513,-1.1840135,0.7330469,-0.4827182,-1.5625848,LumB
TCGA-B6-A0IG-01,0.025930397,0.5649823,1.3532194,0.0030119345,0.276501,1.4472859,0.39057058,-0.4293639,0.16212182,-1.6819468,LumA
TCGA-A8-A09G-01,-0.30592954,1.0825413,-0.11166168,0.7652398,-0.9445518,0.93532646,-1.9943712,0.33155388,1.2690749,-1.1333927,Her2
TCGA-A2-A0T7-01,-1.5749332,-0.8547255,0.6392592,0.25803298,-0.6910614,0.2088065,1.6046104,2.2081463,-2.3471043,-1.3579466,LumA
TCGA-E2-A10B-01,-1.0679369,-0.9365905,0.051972765,-0.2732831,-0.4203183,-0.81182265,0.2731191,0.34306654,-0.779258,-1.5448024,LumA
TCGA-D8-A1XA-01,-0.78824216,-1.2860893,-0.5541079,-0.6013143,-0.301685,-1.4872658,-0.9152352,-0.99223197,0.117797054,-2.2583566,LumA
TCGA-AR-A1AJ-01,1.1772964,-0.2996167,-0.6010345,1.5195572,-2.1703448,0.9377618,-1.4488192,3.2731616,0.63924074,0.037618026,Basal
TCGA-BH-A0W4-01,-0.7448335,-1.0000569,0.32111153,-0.7901986,-1.0406749,-1.0864302,1.2201072,-0.19221729,-2.3339043,-0.51426375,LumA
TCGA-D8-A1JD-01,-1.6452862,-1.0828242,-0.7774989,-1.1196667,-0.092075884,-1.5538329,-1.371364,-0.11010871,-0.5756453,-2.522851,LumB
TCGA-AR-A1AY-01,0.6774811,0.6192953,-0.39341405,-0.32176372,0.04421206,0.28277665,-0.03250878,2.2495701,-0.9209889,3.0721858,Basal
TCGA-D8-A1XV-01,1.9781064,-0.7763242,-0.32737443,-2.5586243,1.4525995,-0.97072303,0.063537635,-4.9341726,0.7534609,0.22795102,LumA
TCGA-AR-A0TU-01,3.857431,1.3712008,-0.6101644,0.35545537,1.5560088,1.5771575,0.5522651,0.77843475,2.203875,1.9700344,Basal
TCGA-A8-A093-01,-0.49961007,-1.4311739,-0.63924426,-1.3786776,-0.5901717,-1.2451454,-0.8944421,-1.561492,-0.8126128,-1.6069016,LumA
TCGA-D8-A1JN-01,0.4726249,1.7961884,0.18802254,-0.78295743,-0.66649026,1.890368,-2.1357663,-1.9889845,1.0738147,-0.36420006,LumA
TCGA-AC-A2FG-01,1.0856857,-0.05017218,0.22108468,-0.87381184,-3.3053603,0.047768816,2.323973,0.17641757,-1.5128617,-1.0506305,LumA
TCGA-E2-A15R-01,-0.8121365,-2.2908425,0.7938782,1.9041303,1.3083218,-2.0592058,2.2391772,-2.215319,-1.7091527,-1.893293,LumA
TCGA-AR-A24P-01,-1.1829001,-1.1639591,-0.1603905,-1.6529362,-0.8922825,-1.0178273,0.18843938,0.67779404,-1.1049615,-2.0387385,LumA
TCGA-AR-A1AU-01,-0.6038267,-1.1518489,0.60157794,0.9309958,-1.1749325,-1.0391047,1.8966396,0.7145305,-1.8318791,-0.984402,LumA
TCGA-E9-A1NG-01,-1.8378897,0.30639666,-0.89360136,-1.5471271,-0.6115972,0.089230925,-2.608847,0.17690223,-2.5285666,-0.875568,LumA
TCGA-AN-A0FZ-01,-1.0151603,-1.3605479,0.68970925,0.70672756,1.5255954,0.22109318,-0.3050066,-1.7210401,-1.2421491,-0.39374718,LumA
TCGA-AN-A0FL-01,2.5329,2.9637334,-1.1387782,-1.0403935,2.554459,3.9071414,-0.79052705,-1.3974901,0.7912531,3.4950583,Basal
TCGA-A2-A0YD-01,-0.82174397,-0.95238906,-0.98920596,-0.6712094,-2.3845086,-0.9751109,-0.55509144,0.30097628,-1.0376822,-1.4434026,LumA
TCGA-EW-A1J2-01,-0.60580957,-0.9784863,-0.4969319,-1.0482371,-2.5517166,-0.8351846,0.8189133,0.83384246,-1.853494,-0.9283167,LumA
TCGA-C8-A12N-01,-0.92202365,-0.4521501,0.079635546,-2.0409687,0.49066985,-0.2946088,-0.9045121,-0.38190904,-1.7061795,-1.0569407,LumA
TCGA-A2-A0CV-01,0.48473042,0.54821414,0.8069608,-1.908735,-1.6512221,0.75873685,1.4848688,0.7431033,-1.2702315,-1.7076083,LumA
TCGA-A8-A0A1-01,-0.37173688,-0.22680753,-1.5205792,-0.9847119,-2.4318323,-0.6885896,-1.905262,-1.6940906,-0.38545904,-0.97050357,LumA
TCGA-A8-A08Z-01,-1.2871616,-0.7946549,-1.0557996,-0.80426157,-0.8373132,-1.1336439,-1.7194847,-0.42697,-1.1697898,-1.1825092,LumA
TCGA-AR-A2LL-01,-0.1882472,-0.80175155,-0.61976093,-0.3191088,-0.56247586,-1.0948282,-0.86252356,-0.9210363,0.6619917,-1.6862036,LumB
TCGA-BH-A0BC-01,-0.2168028,-0.63400257,0.4139073,-0.66456085,-0.5595218,-0.04587003,0.5163153,-0.113289036,0.23203442,-1.7925339,LumA
TCGA-AR-A0TV-01,0.7374982,-0.1286424,-0.16549149,0.6666719,0.99741364,-0.3678418,-1.5230327,-1.8158827,3.6892896,-2.7485023,LumB
TCGA-E2-A154-01,-1.4099791,-0.54290974,0.1155266,-2.36316,1.8731098,-0.20237362,-1.5666814,-1.7170954,-2.1368191,-1.0383387,LumA
TCGA-AC-A3OD-01,1.1040611,-0.7494986,-0.04396251,0.3791361,-0.9061059,-0.7867495,0.6853723,-0.5602265,1.258054,-0.92839116,LumA
TCGA-AR-A1AX-01,-0.4821052,-1.2318796,-0.37840208,0.7214046,-1.7781065,-0.835299,-0.13115944,2.0526235,0.59295046,-2.1985102,LumA
TCGA-AO-A124-01,1.0792845,0.8542646,-0.75241953,0.11710744,1.7274672,1.3043579,-0.4088374,3.027626,-0.43714327,3.0851269,Basal
TCGA-A8-A09D-01,-1.4353671,-1.2951972,-0.36153212,3.166557,-1.0046456,-0.7715039,-1.1729281,-1.0469462,-0.8756094,-0.52646035,LumA
TCGA-AN-A0XO-01,-1.5434245,-0.057048857,0.35121813,-2.3344004,1.335277,0.7180395,-0.60025173,0.37072513,-3.30751,-0.26937693,LumA
TCGA-A2-A0D1-01,-0.6458522,1.0776126,0.10496854,0.98143053,2.4047444,0.8205936,-1.8532687,-0.93057954,0.35402694,0.23742512,Her2
TCGA-AO-A0J3-01,1.304618,-1.0923731,0.24404252,1.0801661,1.8701327,-0.601668,0.9265571,-3.7479126,1.5349246,-1.0365487,LumB
TCGA-A2-A0ST-01,1.8069994,0.12874396,0.48281166,0.9289375,-1.4774488,0.8302231,0.31666324,2.7531505,1.5811899,-1.4235891,Basal
TCGA-A2-A25A-01,0.13233292,-0.68315166,0.012314796,-0.36229447,-2.4888313,-0.39007244,1.4676863,1.2968023,-0.9847355,-0.7211606,Normal
TCGA-C8-A1HK-01,-1.1692996,1.8027545,0.34327444,1.0349567,1.0189121,1.2027838,-2.1546812,0.11649702,0.6698338,-1.346942,Her2
TCGA-AR-A0TR-01,2.4406145,-0.820825,-0.07945698,-1.1940969,-1.0323954,-0.67813706,0.14169846,-3.9495633,3.738531,-3.419464,LumA
TCGA-E9-A1R3-01,-1.1821281,-0.675814,0.2741379,-2.2704372,-0.15116319,-0.23556426,-0.0288161,0.7001758,-1.7172327,-1.6376215,LumA
TCGA-E2-A1LG-01,0.088531904,0.65043586,-0.68183684,0.98609537,2.4026947,0.74837494,-1.2361624,3.3023558,0.02970196,0.9777584,Basal
TCGA-E2-A1LK-01,0.7238226,2.0661712,-1.5105214,-0.2368246,5.28898,3.8174155,-0.8403774,1.1619108,-0.54017174,5.9050264,Basal
TCGA-B6-A0RT-01,1.3602992,-0.815568,-0.03808306,1.883794,-1.4096484,0.13440374,0.053167082,3.3841527,1.0842977,-0.560209,Basal
TCGA-BH-A0HB-01,-0.4744587,0.20659281,1.2801622,0.5616535,1.4170095,1.433696,0.27679172,0.6365023,0.032796793,-2.1424265,LumA
TCGA-C8-A3M7-01,1.2453489,0.7571824,0.31978703,0.71397865,-3.1622689,1.4746726,1.2250835,0.6248281,-1.0383143,-1.0482702,LumA
TCGA-A2-A25E-01,0.027212247,-1.0388783,0.41811752,0.8495092,-0.016584061,-0.41881418,0.49800813,-0.8084308,0.45779067,-1.7546953,LumB
TCGA-A8-A07C-01,3.2790558,0.5666117,-0.5493432,0.6812203,-0.053523898,-0.69931805,0.2747581,1.844847,1.8154211,2.7437942,Basal
TCGA-E9-A245-01,-0.95698464,-1.9094164,2.490648,-1.3452199,-0.9660366,-3.3579352,4.068469,-0.16889799,-0.93623745,1.2629377,LumA
TCGA-B6-A0X0-01,0.53141075,0.43135518,2.1997812,-3.7328162,1.8922346,1.2611567,0.84991497,-2.0776007,-0.8048016,-1.9137164,LumA
TCGA-AR-A2LM-01,-1.0167309,-1.5205685,-0.6964612,-1.3273307,-2.4310105,-1.5681597,0.6669748,0.7165377,-1.9260824,-1.1096026,LumA
TCGA-A8-A06Q-01,0.07345009,0.7861942,0.52008134,0.06646019,1.4787048,1.3809679,-1.7358571,-1.8976498,1.5876828,-0.9380675,LumB
TCGA-E9-A1R0-01,0.57162064,-0.07937573,-0.044516094,-0.09870749,-2.3891485,0.077638894,0.6208287,-0.63325995,-0.00013406947,-1.4563936,LumA
TCGA-BH-A0DZ-01,-1.1320521,1.9404905,0.13463274,-0.6401206,1.4363811,1.0820676,-2.7833436,-0.30789378,0.22144747,-1.2362036,LumA
TCGA-AN-A0XP-01,-0.8098619,-0.4706744,-0.13273183,-3.328209,0.38744235,-0.13615917,-1.6548524,-1.8920785,-1.1809809,-1.5358722,LumA
TCGA-E2-A1IN-01,-1.2338251,-0.6322294,-0.076118805,-1.1783094,0.48345172,-0.36544597,-0.944032,-0.37202993,-1.7346563,-0.74579746,LumA
TCGA-E2-A1L7-01,-0.53278404,-1.1294938,0.37859747,1.7200953,0.30511528,-0.5716616,0.76363343,0.9855594,0.18747948,-1.1553726,LumB
TCGA-A8-A095-01,-0.43190742,-0.3832574,0.13107668,-1.3242313,-0.773482,-0.020273224,-0.15714592,0.077735834,-0.43918708,-1.6371706,LumB
TCGA-BH-A0EA-01,0.2674247,0.2304997,-0.023912556,-0.9870002,-3.1260405,0.33029538,1.2511923,0.5303398,-2.160986,-0.432698,LumA
TCGA-E2-A15A-01,-1.2534338,-0.8058987,0.08228877,0.9076551,1.1402156,-0.74049807,-0.855355,-0.08222786,0.6726532,-2.9710922,LumB
TCGA-E9-A2JT-01,1.3170972,-0.8933324,-0.70910805,2.174994,-3.5018678,-0.41480553,-1.2037121,1.2837198,2.5893245,-2.0460572,LumA
TCGA-BH-A0HQ-01,-0.62979144,-0.22477904,0.33234987,-1.7146434,-0.515455,0.19350627,0.46113452,0.41838264,-1.593657,-1.3718635,LumA
TCGA-E2-A3DX-01,-0.16065997,-1.2266841,-1.2781347,0.15028873,-3.418955,-0.97338665,-0.52037466,1.0330033,0.05218749,-1.8095648,LumA
TCGA-B6-A0I2-01,3.4957354,3.1624467,-0.9843191,0.7706763,1.6481093,2.152521,-2.32954,1.3065633,3.9629161,0.014919348,Basal
TCGA-EW-A1PF-01,-1.1286882,-1.332761,-0.15491897,0.3035036,-1.1476164,-1.3124813,0.52182657,0.6896161,-0.96610785,-1.780085,LumA
TCGA-A8-A084-01,-2.4453633,1.2106079,-0.06546048,-1.1390603,1.773896,0.90689087,-2.7566082,-0.027417481,-1.6081142,-1.5969899,LumB
TCGA-AR-A252-01,0.83396775,-1.3865355,-0.111072056,1.7257574,-2.3400857,-0.9977479,0.3513067,1.4413549,1.3942318,-1.6509738,LumA
TCGA-AR-A24L-01,-1.8427954,-2.0162122,0.11121529,0.16081664,0.10622653,-1.9262087,0.98907936,-0.07496729,-2.1346004,-2.0794857,LumA
TCGA-AN-A0XR-01,-1.0286355,-0.5805872,0.4896801,-2.5926378,1.996474,-0.023610987,-1.348818,-1.838774,-0.8674059,-1.9096694,LumB
TCGA-BH-A18V-01,1.1245246,0.2503147,-0.5914338,0.86651134,0.0063901767,0.15714434,-1.4620516,4.003387,0.16131479,1.9630921,Basal
TCGA-BH-A0BQ-01,0.10032597,0.5286311,0.7610435,-1.732964,-1.2928556,0.77369535,0.97662973,0.73781216,-0.93954515,-2.0100617,LumA
TCGA-B6-A0WY-01,-0.5591447,-0.13981524,1.407869,-0.64348763,0.05758042,0.70239544,2.024125,1.1431286,-1.6998485,-1.6769093,LumA
TCGA-BH-A0C0-01,-0.8538631,0.1958747,0.52288234,1.4252274,0.9653051,0.62866414,-1.0132746,1.8520675,1.2938374,-2.138734,LumB
TCGA-A8-A09I-01,-1.0668901,0.042474523,0.119091034,0.2573488,0.87970144,-0.0048546866,-1.5597042,-0.0010152683,0.66943264,-1.9819237,LumB
TCGA-D8-A27L-01,-1.8626598,-1.7337604,-0.5975945,-0.15102884,-1.9221609,-1.5129786,0.60082954,1.6354144,-1.7120998,-1.9740974,LumA
TCGA-D8-A1X5-01,-1.7251884,-0.41254497,-0.7811188,0.7113536,0.71693647,-1.0582957,-2.931176,-1.6807028,0.8847437,-2.4028728,LumB
TCGA-C8-A12O-01,-1.3873752,-0.23521022,-0.11962571,-0.4281828,0.41845125,-0.33443075,-0.95979846,0.7900453,-0.40326396,-2.0395985,LumA
TCGA-AO-A0JD-01,-0.83306485,0.4429149,0.5756456,0.09179193,1.71331,1.2285546,-0.30220777,1.6895173,-0.2808955,-1.9041431,LumB
TCGA-A8-A083-01,0.9172229,-0.876515,-0.14516118,-3.091493,0.7791072,-0.5804014,-1.0619925,-4.588701,0.08279858,-0.49263546,LumA
TCGA-A2-A0YI-01,0.17717466,-0.7537227,-0.56820774,-1.0136218,-2.5973027,-0.77652,0.18682125,0.03727997,0.68127286,-2.028124,LumA
TCGA-A2-A0CW-01,-1.1327718,-0.924203,0.7212422,1.6005956,2.174854,0.56844795,-0.3737637,0.33011428,0.11385843,-1.8460474,LumB
TCGA-A8-A092-01,-1.2125921,-0.5768311,0.13399954,0.07377028,1.0455229,0.00063958764,-0.88229924,-0.15463367,-0.39629832,-1.4363364,LumB
TCGA-BH-A18Q-01,0.838883,-0.29768106,0.48226088,0.9103344,-1.898347,0.15029469,2.1711736,2.844342,-1.5477239,1.3627051,Basal
TCGA-AO-A12B-01,2.4172978,0.34265232,0.5949495,-2.6681874,0.84390414,0.45347244,0.087441884,-5.094177,2.3511734,-1.2672653,LumA
TCGA-AN-A0FJ-01,2.238805,0.7555877,-1.1922715,-0.26517007,1.7806226,0.76700604,-0.11242724,0.7042454,0.7993591,3.087115,Basal
TCGA-GI-A2C8-01,-0.8238783,-0.8841593,-1.1145582,0.017596075,-1.1350394,-1.2179004,-1.1489577,-0.70067126,-0.6433836,-0.9179332,LumA
TCGA-AO-A12F-01,2.154498,1.1670902,-0.23908249,-0.63550794,-0.46355224,2.3464656,0.8440707,0.4165637,-0.3483619,1.6880873,Basal
TCGA-BH-A1FD-01,-1.1880068,-0.2204231,-0.62778777,-0.24190912,0.5172775,-0.6703366,-1.9669694,-1.1764462,-0.6070212,-0.5552347,LumB
TCGA-EW-A1P6-01,-0.6631828,-0.36972582,0.31923708,-0.89342964,0.26647633,-0.04453768,-0.28816205,-0.20668253,0.026997464,-2.0203853,LumA
TCGA-E2-A14X-01,2.213729,-0.12711744,-0.36049342,0.5931525,-1.0433693,1.0478698,0.028525377,2.3314023,0.72811544,0.6831504,Basal
TCGA-A8-A09Q-01,-0.16915432,-0.16282675,-0.81401294,1.0803144,-0.68949676,-0.923615,-1.9409076,-1.112821,2.527651,-2.4508135,LumB
TCGA-AC-A2FF-01,0.95956415,-0.8037819,-0.8666367,0.3367445,-3.6924658,-0.47409698,0.31450972,1.233784,-0.3742878,-1.0334277,LumA
TCGA-BH-A0BW-11,0.9692095,-1.2364831,-0.35456067,1.0201526,-3.6000726,0.003844969,1.0207788,3.3057265,-0.041020885,-0.7748267,Normal_TCGA
TCGA-AN-A0AM-01,-1.0932448,0.048879743,0.15080766,0.65254706,1.8531865,0.4635456,-1.0364896,1.2748442,-0.31772667,-0.61870223,LumB
TCGA-D8-A1XD-01,-2.4084392,-2.669075,0.5148215,-0.44751203,1.0651436,-2.478204,1.3284876,-0.096681155,-3.2689288,-2.331826,LumA
TCGA-D8-A27R-01,-0.5274853,-0.9966509,1.0674462,2.205352,0.62976176,0.57890034,0.6159532,0.49062398,-0.16762985,-1.6035631,LumB
TCGA-AQ-A1H2-01,-0.7509363,-1.0752017,-0.053502105,-1.280744,1.4678222,-0.56557167,-1.2421774,-2.2956414,-0.5969002,-0.78375584,LumA
TCGA-AR-A24O-01,0.2738682,-0.75631577,-1.0052745,-0.42798048,-3.4116955,-0.53504145,-0.00037370995,0.842301,-0.9758476,-0.70925355,LumA
TCGA-A8-A0AD-01,-0.63991714,-1.5205348,-1.601151,-1.3858749,-0.98544616,-2.0429811,-1.8566293,-3.2160752,-0.87704015,-0.9734018,LumA
TCGA-A7-A3J1-01,-0.1854809,-1.3888174,-0.816353,0.42806283,-2.8857765,-1.3905845,0.3859049,0.3776371,0.11727609,-1.8870562,LumA
TCGA-D8-A1JH-01,-1.1062397,-1.577665,-0.85441154,-0.39854378,-2.0424356,-1.6079258,0.22605762,0.65839297,-1.4041532,-1.197072,LumA
TCGA-BH-A1FR-01,0.8255158,-1.735345,1.6895545,-1.1055148,-0.2554183,-2.958669,3.442398,-1.9089583,1.4416751,0.021968037,LumA
TCGA-A8-A06U-01,-0.71647996,-0.0023817196,0.5090268,-0.04276646,1.448223,0.44681582,-0.5938501,0.6350421,0.19596355,-1.7652394,LumA
TCGA-BH-A0BT-01,0.20445001,1.1748209,0.793393,-0.8717533,-0.12561372,1.7052613,-0.1391245,-0.2820239,-0.3362762,-0.6671614,LumA
TCGA-E9-A1RI-01,-1.1301184,-1.4722534,-0.42342472,-1.2882067,-0.79432756,-1.418557,-0.013766452,0.14461823,-1.2752544,-1.6877251,LumA
TCGA-AR-A255-01,-0.8105572,-1.0579122,-0.49639207,0.03833675,-1.4314978,-0.8776077,-0.05656369,0.8207077,-0.5471971,-1.1977849,LumA
TCGA-AN-A03X-01,-1.758269,1.0218672,-1.0599878,-0.0067427307,1.1818888,-0.046912804,-4.4097133,-3.9811199,-0.73972106,0.01650796,LumA
TCGA-E2-A14Q-01,0.022297762,-0.14842854,1.1476476,-0.5453378,-0.9062578,0.31835133,2.1487567,0.25796103,-1.0613976,-1.7510595,LumA
TCGA-A2-A0ET-01,1.9393184,-1.3526572,-0.8526346,-0.20091304,-0.07845533,-1.3194665,0.24435055,-3.82448,2.472901,-1.3883626,LumA
TCGA-AO-A12A-01,-0.29051384,-0.39753878,0.4163132,-1.2674257,-1.6376183,-0.04269217,1.3721391,1.0104201,-1.3058883,-1.2724992,LumA
TCGA-D8-A1X7-01,-0.049887545,-1.203897,-1.129837,-1.7971226,-1.5153636,-1.3739771,-0.897166,-1.8123603,0.22963065,-1.3051195,LumB
TCGA-A8-A08B-01,-0.57047904,2.9667246,1.1257757,-0.84447443,4.0413055,2.4023116,-3.266408,-0.42473978,1.1698723,-2.8192804,Her2
TCGA-AN-A0FS-01,0.9446178,-0.13694435,-0.13469842,-0.7746489,-2.7797067,-0.39335012,1.5223086,-0.92595685,-1.7395196,-0.3497771,LumA
TCGA-E9-A226-01,-1.8074671,-0.29719454,0.13901952,-2.7778943,1.9848387,-0.08706431,-1.8201011,-1.3446273,-2.6724117,-1.7047614,LumB
TCGA-E9-A1NF-01,-1.6850947,1.1021208,-0.40054414,-0.8370338,0.14091708,0.8945651,-2.521009,-0.5786254,-1.4181476,-0.25319034,LumB
TCGA-B6-A0RH-01,-0.8841856,1.2523007,0.591027,-0.94720185,1.3137419,1.7708449,-0.8004555,0.3135858,-0.8192744,-0.7559244,Her2
TCGA-BH-A0DL-01,-0.25379255,1.3724016,-0.39002553,1.0642769,1.1313446,1.5086209,-1.7839838,3.617005,0.12466323,-0.39260563,Basal
TCGA-B6-A0RV-01,0.3642472,-0.39075464,0.71392787,-0.2393744,-1.1188172,0.025900248,1.3493822,0.3897227,0.249476,-1.8998654,LumA
TCGA-D8-A27F-01,0.3769405,0.6851821,-0.31058684,-0.2000961,-0.6012973,0.068409644,-0.32839838,4.0205407,-1.4511099,3.9410758,Basal
TCGA-E9-A1RB-01,-0.92572796,0.15905343,0.034763608,-0.7360326,1.1615518,0.48988336,-0.9124165,0.4612394,-1.0814021,-0.5888458,LumB
TCGA-AO-A1KR-01,2.352874,2.8631518,0.5120425,-0.73451,2.4855092,4.415798,0.080483995,-0.8489171,1.1329774,1.7542926,Basal
TCGA-AN-A0AL-01,1.1692386,1.4831822,-0.59430695,0.23266396,-0.5011001,1.5052309,-1.5322657,1.9526299,0.6837157,0.4952047,Basal
TCGA-E2-A1LI-01,2.4943316,0.39097112,-0.56797415,0.27230445,0.21564387,1.0263776,0.27408007,2.6165054,0.8420813,1.980906,Basal
TCGA-E9-A3Q9-01,4.0786676,0.90683633,0.032430157,-1.0789995,-3.1894705,0.5487187,0.85719496,-5.118084,1.6848041,-1.4544303,LumA
TCGA-B6-A0WW-01,-1.1995473,-0.3046517,0.14311557,-0.5983963,1.5726339,0.12546004,-1.4055756,-0.63005465,-0.0892054,-1.6502688,LumB
TCGA-AR-A1AI-01,2.5932581,1.610882,-1.0380279,0.6808586,1.0623748,0.6789026,-1.8315971,2.671246,2.1673186,1.0575683,Basal
TCGA-BH-A18R-01,-0.61995447,-0.89038765,0.35230225,1.6272191,-0.26161802,-0.13375631,0.19915982,1.0992895,-0.12509125,-1.0704194,Her2
TCGA-D8-A1JL-01,0.2487584,-0.18184814,-0.26130852,0.6770871,-0.41335124,0.024110563,-0.4931203,3.4754763,-0.6155623,1.4797848,Basal
